Source,Author,Work,Work Label,Edition,Place of Production,Year of Publication,Language Code
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0002011804,Madrid,2004,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0001625560,Barcelona,2000,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000329962,Madrid,D.L. 1989,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0001692341,Barcelona,2000,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0002033076,Zaragoza,2004,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bima0000029060,En Salisbury,1781,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000647004,Madrid,1997,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bima0000029090,Paris,1825,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bima0000007178,En Madrid,1608,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0001236168,Madrid,1997,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000660443,Madrid,D.L. 1977,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000659817,"Sarriá, Barcelona",1896-1897,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000659675,Barcelona,1859,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000660508,Madrid,1980,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0001992712,Madrid,2004,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/a5528827,Madrid,ca. 1920,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000659616,S.l.,1831,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000659760,S.l.,1880,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000224004,Barcelona,D.L. 1983,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000659675,Madrid,1859,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bima0000029019,En Madrid,1723,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0001285403,Madrid,1998,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bima0000029041,Barcelona,1755?,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bima0000007182,En Bruselas,1616,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000853201,Pozuelo de Alarcón,1997-,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000115510,Barcelona,1989,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/a4387259,Madrid?,167-?,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/a5321806,Madrid,D.L. 2012,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0002127914,Perpètua de Mogoda Barcelona,2005,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000660525,Barcelona,D.L. 1981,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0001285846,Madrid,1998,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0001305632,Madrid,1999,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000000323,Bilbao,D.L. 1984,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000659668,S.l.,1856,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bima0000029050,En Madrid,1765,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/a5794597,"Tres Cantos, Madrid",D.L. 2016,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000279246,Barcelona,D.L. 1992,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0002132099,Murcia,2005,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000074848,Barcelona,1988,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000235062,Barcelona,D.L. 1983,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000436345,León,D.L. 1994,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/a5522290,En Madrid,1751,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0002132916,Toledo,2005,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000363239,Barcelona,D.L. 1990,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000238073,Madrid,1984,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0000240905,Madrid etc.,1983-,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/bimo0002008961,Pozuelo de Alarcón Madrid,2004,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000273441,Madrid,D.L. 1992,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000257309,Madrid,D.L. 1991,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/a5488502,Barcelona,D.L. 2013,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000238077,Barcelona,D.L. 1984,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/a4843185,Huelva?,D.L. 2010,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000258329,Madrid,1992,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000238076,Madrid,D.L. 1984,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000970970,Madrid,1997,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000257309,Murcia,D.L. 1991,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/a4855991,Madrid,2010,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000240704,"Río Piedras, Puerto Rico",1984,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/Mimo0000272373,Barcelona,1992,http://id.loc.gov/vocabulary/languages/spa
BNE,Miguel de Cervantes,https://datos.bne.es/resource/XX3383563,Don Quijote de la Mancha,https://datos.bne.es/resource/a5537546,London etc.,1950,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX2781998,Romancero espiritual,https://datos.bne.es/resource/bima0000014934,En Zaragoça,s.a.,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX2781998,Romancero espiritual,https://datos.bne.es/resource/bima0000015967,En Zaragoça,s.a.,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bima0000016684,En Barcelona,1634,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX2219378,La Dorotea,https://datos.bne.es/resource/bimo0001285701,Praha,1985,http://id.loc.gov/vocabulary/languages/cze
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001889005,Barcelona,2003,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX1975389,El villano en su rincón,https://datos.bne.es/resource/Mimo0000031737,Madrid,D.L. 1987,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/a5679163,Barcelona,2015,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX4824027,El amante agradecido,https://datos.bne.es/resource/a4788016,En Barcelona,1618,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX2902027,Las burlas veras,https://datos.bne.es/resource/a4792633,S.l.,17--,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX2902027,Las burlas veras,https://datos.bne.es/resource/a4792643,S.l.,16--,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX4933426,Los cautivos de Argel,https://datos.bne.es/resource/a4792728,En Çaragoça,1647,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0000084722,Madrid,D.L. 1988,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001552271,Madrid,1967,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/a6600425,Sevilla,entre 1632 y 1638,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX2781998,Romancero espiritual,https://datos.bne.es/resource/Mimo0001552995,Madrid,s.a.,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX2781998,Romancero espiritual,https://datos.bne.es/resource/Mimo0001552996,New York,1903,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/a5668154,Barcelona,D.L. 1995,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001545638,Barcelona,1999,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001552264,S.l.,s.a.,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001552265,Madrid,s.a.,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001552266,Madrid,1924,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001552268,Grominga,1928,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001552270,Zaragoza,1966,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001552272,Madrid,1968,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001552273,Madrid,1970,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001552274,Zaragoza,1970,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001552275,Zaragoza,D.L. 1976,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX2781998,Romancero espiritual,https://datos.bne.es/resource/bimo0001552997,Valencia,1941,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX2902027,Las burlas veras,https://datos.bne.es/resource/bimo0001553089,Philadelphia,1912,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001553094,Oxford,1966,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0000294825,Madrid,1990,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0000304867,Madrid,D.L. 1985,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001725145,Archidona Málaga,2001,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bimo0001881945,Madrid,ca. 1935,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/Mimo0002194689,Dueñas Palencia,2006,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX3035367,El castigo sin venganza,https://datos.bne.es/resource/bima0000110384,En Madrid,1635,http://id.loc.gov/vocabulary/languages/spa
BNE,Lope de Vega,https://datos.bne.es/resource/XX2781998,Romancero espiritual,https://datos.bne.es/resource/bima0000110666,Madrid,1690?,http://id.loc.gov/vocabulary/languages/spa
